pago_id,monto,fecha,id_usuario,id_videojuego
2041,8000,2020-11-09,123,493
1096,5000,2020-12-14,148,239
2612,6500,2020-10-12,86,1384
548,5500,2021-12-21,99,17000
1252,6500,2021-04-02,74,9730
458,9500,2020-08-16,146,76
2918,8000,2021-12-24,69,20
2090,8500,2021-12-17,118,1074
1263,9500,2020-06-20,74,731
205,5500,2020-10-21,122,1070
2321,7000,2021-01-11,136,26758
1910,8000,2021-07-27,28,493
2366,5000,2021-08-04,91,18
1289,6500,2021-05-02,117,126
2304,7500,2021-09-24,136,230
1527,3000,2020-12-19,64,11208
17,5000,2021-05-28,102,2031
1839,4000,2021-02-04,82,549
21,5000,2021-09-28,102,2031
3194,5000,2021-06-16,129,5503
1024,5000,2021-10-23,79,239
853,8000,2021-03-08,40,20
2340,6500,2021-01-12,19,1384
1299,6500,2021-05-12,117,126
2907,6500,2021-08-09,45,1068
16,5000,2021-04-28,102,2031
3249,5000,2021-04-14,129,239
2574,9500,2021-11-08,131,731
2783,3000,2021-10-28,80,11208
2289,6500,2021-12-18,84,9730
2491,4500,2021-09-11,134,7334
2490,5000,2021-12-15,36,9630
3188,5000,2020-12-16,129,5503
1083,5500,2021-09-05,148,1070
1260,6500,2021-04-10,74,9730
3092,6500,2021-12-24,113,126
1329,8500,2021-07-06,126,1074
1349,3500,2020-11-25,120,6036
3080,6500,2020-12-24,113,126
400,4000,2021-10-12,107,74
1573,6500,2021-08-10,64,1068
1853,6500,2021-05-06,83,9730
2532,4000,2020-11-26,134,549
1660,3000,2021-08-01,47,11208
2272,6500,2020-07-18,84,9730
1886,9500,2021-07-12,83,731
1074,5500,2020-09-08,148,1070
982,5000,2021-08-28,143,5503
2851,5000,2021-02-04,30,5503
1561,6500,2020-08-10,64,1068
2901,4500,2021-06-25,45,7334
585,6500,2021-07-28,99,1384
1361,3500,2021-11-25,120,6036
1771,5500,2021-01-11,111,1070
2250,9500,2021-11-08,35,76
1362,3500,2021-12-25,120,6036
2530,7500,2021-10-11,134,230
2052,8000,2021-11-08,123,493
3221,7500,2021-05-09,129,230
1569,6500,2021-08-06,64,1068
57,5000,2020-08-07,22,2031
1281,9500,2021-12-20,74,731
26,7000,2021-09-24,102,26758
652,4000,2021-04-24,125,74
2637,7000,2021-05-15,12,26758
1224,3000,2020-08-16,11,11208
669,5000,2021-06-28,125,5503
509,5500,2021-01-23,146,1070
2555,9500,2021-08-28,134,76
2694,5000,2020-11-13,139,498
3336,7000,2021-08-06,130,26758
2063,6500,2021-02-19,123,1068
2537,9500,2021-07-05,134,731
1114,9500,2021-08-01,23,375
2825,5000,2021-08-25,10,5503
1227,3000,2020-11-16,11,11208
1540,5500,2020-05-08,64,1070
220,3500,2020-11-06,9,6036
3480,6500,2021-11-14,102,1068
420,5500,2021-10-06,107,1070
2526,7500,2021-10-07,134,230
3106,5000,2021-05-20,78,498
11,4000,2021-11-21,102,74
890,8000,2021-07-10,54,20
2002,3000,2021-06-10,123,11208
2406,5500,2020-12-22,38,1070
126,8000,2021-12-15,104,20
3379,3500,2021-11-16,135,6036
116,8000,2021-02-15,104,20
561,5000,2021-05-25,99,18
3095,5000,2021-02-16,78,2031
3253,5000,2021-08-14,129,239
2035,5000,2021-10-17,123,2031
3395,5000,2021-11-26,95,2031
879,7500,2021-08-17,40,230
1391,8000,2021-03-16,106,493
974,5000,2020-12-30,143,5503
1773,3500,2021-09-27,111,6036
716,6500,2020-10-17,89,126
762,5500,2020-05-24,96,17000
2126,5000,2021-12-15,118,239
84,5000,2021-07-28,145,239
2940,4500,2020-01-12,144,7334
2279,6500,2021-02-18,84,9730
732,5000,2021-03-18,89,498
295,7500,2021-11-20,97,230
2114,5000,2020-12-15,118,239
1539,3000,2021-12-19,64,11208
1069,8500,2021-09-16,41,1074
1831,9500,2021-10-17,121,76
1592,5000,2021-11-09,150,498
1555,5500,2021-05-11,64,1070
1177,8000,2021-04-17,110,493
1581,3500,2021-11-06,150,6036
3301,5000,2021-03-20,130,239
3421,5000,2021-02-28,94,239
2720,8000,2021-11-30,80,20
764,5500,2020-07-24,96,17000
512,5500,2021-04-23,146,1070
3062,5000,2021-11-24,138,498
3408,5000,2021-03-12,132,2031
2359,5000,2020-08-09,91,18
2314,6500,2021-08-18,136,126
343,5000,2021-10-12,108,239
19,5000,2021-07-28,102,2031
1302,5000,2020-07-26,126,5503
5,4000,2021-05-21,102,74
1861,6500,2021-01-20,83,126
2930,4000,2021-07-26,144,549
3298,5000,2020-12-20,130,239
2470,5500,2021-07-12,36,1070
1368,9500,2021-06-07,120,731
307,9500,2021-04-03,97,375
3189,5000,2021-01-16,129,5503
1230,3000,2021-02-16,11,11208
2884,4000,2021-08-23,147,74
597,5000,2021-09-02,125,18
3352,7500,2021-09-18,135,230
431,6500,2021-04-11,107,1068
575,9500,2021-11-11,99,76
422,5500,2021-10-08,107,1070
1040,4000,2021-07-18,79,74
3057,7500,2021-12-29,98,230
761,7500,2021-11-07,96,230
594,5000,2020-09-11,125,18
1971,9500,2021-12-09,85,731
1010,5000,2020-12-13,143,18
40,6500,2020-10-28,22,9730
3438,7000,2020-12-21,76,26758
1470,6500,2021-07-21,133,9730
735,5000,2021-06-18,89,498
2287,6500,2021-10-18,84,9730
28,7000,2021-11-24,102,26758
1127,3500,2020-06-30,23,6036
3046,6500,2021-08-18,98,1384
726,5000,2020-09-18,89,498
804,5000,2021-09-11,137,2031
1469,6500,2021-06-21,133,9730
1584,3500,2021-11-09,150,6036
1879,9500,2021-07-05,83,731
2991,3500,2020-08-26,46,6036
3227,6500,2021-08-26,129,9730
2381,4000,2020-10-26,38,74
3346,7500,2021-03-18,135,230
1491,8000,2021-08-06,133,493
591,5000,2020-09-08,125,18
2339,6500,2021-01-11,19,1384
2567,4000,2021-07-12,131,74
1858,6500,2021-05-11,83,9730
1402,6500,2021-08-28,106,1384
1996,3000,2021-06-04,123,11208
304,9500,2020-04-12,97,375
3398,5000,2021-01-04,132,239
2522,3000,2020-11-28,134,11208
212,5500,2021-05-21,122,1070
539,5500,2021-03-21,99,17000
1109,9500,2021-06-20,148,375
1604,9500,2021-04-03,150,76
3312,5000,2020-09-20,130,2031
2001,3000,2021-06-09,123,11208
199,3000,2021-11-06,122,11208
88,5000,2021-11-28,145,239
3382,6500,2021-11-30,135,1068
331,8000,2021-02-27,108,20
1776,3000,2020-05-08,111,11208
1081,5500,2021-09-03,148,1070
2464,5500,2021-07-06,36,1070
1080,5500,2021-09-02,148,1070
2089,8500,2021-11-17,118,1074
158,3000,2021-06-26,115,11208
311,9500,2021-04-07,97,375
1250,5500,2021-11-15,74,17000
2384,4000,2021-01-26,38,74
1456,6500,2020-05-21,133,9730
2429,8000,2021-06-14,36,20
2866,4000,2020-07-07,30,549
191,3000,2020-11-10,122,11208
530,7000,2021-03-07,127,26758
1903,8000,2021-10-10,28,20
396,4000,2021-10-08,107,74
1869,6500,2021-09-20,83,126
2660,8000,2021-03-04,139,20
2655,4000,2021-03-17,12,74
2617,6500,2021-10-05,86,1384
860,5000,2021-10-28,40,498
3058,4000,2021-03-10,98,549
1064,8500,2021-04-16,41,1074
1241,5500,2021-02-15,74,17000
3130,7000,2021-07-13,140,26758
1785,3000,2021-05-05,111,11208
635,5000,2021-06-27,125,2031
796,5000,2021-01-11,96,239
1833,9500,2021-12-17,121,76
1158,9500,2020-07-20,110,375
1953,3000,2021-02-27,85,11208
469,9500,2021-07-16,146,76
1236,3000,2021-08-16,11,11208
2911,8000,2021-05-24,69,20
1995,3000,2021-06-03,123,11208
121,8000,2021-07-15,104,20
3456,4000,2021-01-24,100,74
1406,6500,2021-12-28,106,1384
1159,9500,2020-08-20,110,375
3155,8500,2021-10-01,129,1074
1331,8500,2021-07-08,126,1074
411,5000,2021-05-08,107,18
3112,5000,2021-11-20,78,498
812,7000,2021-09-21,40,26758
670,5000,2021-07-28,125,5503
855,8000,2021-03-10,40,20
1157,6500,2021-12-28,110,9730
866,4000,2021-07-26,40,549
2315,6500,2021-09-18,136,126
1381,9500,2021-12-11,106,375
1484,8000,2020-08-11,133,493
2022,5000,2020-09-17,123,2031
2984,5000,2021-07-19,46,498
1538,3000,2021-11-19,64,11208
1348,3500,2020-10-25,120,6036
2811,6500,2021-09-18,10,126
2131,6500,2021-04-04,88,126
1148,7500,2021-10-14,110,230
1207,5500,2021-08-22,81,17000
365,5500,2021-02-28,116,1070
2317,6500,2021-11-18,136,126
377,5500,2021-04-25,107,17000
1687,7500,2021-12-27,47,230
274,7000,2021-02-04,97,26758
2284,6500,2021-07-18,84,9730
2015,5000,2021-10-26,123,498
382,4000,2020-10-06,107,74
616,5500,2021-01-25,125,1070
1872,6500,2021-12-20,83,126
3145,9500,2021-06-06,129,375
1446,6500,2021-09-18,27,9730
2014,5000,2021-09-26,123,498
1532,3000,2021-05-19,64,11208
1378,9500,2021-12-08,106,375
1262,6500,2021-04-12,74,9730
806,7000,2021-03-21,40,26758
433,9500,2021-10-23,107,731
3426,4000,2021-11-27,94,74
543,5500,2021-07-21,99,17000
2255,5000,2020-10-19,35,9630
2109,5000,2020-07-15,118,239
3256,5000,2021-11-14,129,239
1766,5500,2021-01-06,111,1070
2398,5000,2021-12-19,38,239
3441,7000,2021-03-21,76,26758
1682,7500,2021-07-27,47,230
2203,9500,2021-02-22,92,375
1516,9500,2021-12-18,124,731
1925,4500,2021-10-20,28,7334
1433,8000,2021-12-30,27,493
836,5500,2021-10-23,40,1070
859,5000,2021-09-28,40,498
2994,3500,2020-11-26,46,6036
2294,3000,2021-09-03,136,11208
3241,5000,2020-08-14,129,239
1426,4000,2021-09-23,142,549
2361,5000,2020-08-11,91,18
2708,5000,2020-09-23,80,9630
413,5000,2021-05-10,107,18
131,6500,2021-05-02,104,126
1407,8500,2021-11-18,142,1074
297,9500,2020-04-05,97,375
3162,8500,2021-10-08,129,1074
2986,5000,2021-09-19,46,498
1473,6500,2021-10-21,133,9730
602,5000,2021-09-07,125,18
2435,8000,2021-12-14,36,20
2724,9500,2021-11-02,80,375
941,3000,2021-07-09,112,11208
605,5000,2021-09-10,125,18
3060,4000,2021-03-12,98,549
2821,5000,2021-04-25,10,5503
3437,7000,2020-11-21,76,26758
3236,5000,2021-04-08,129,498
3285,6500,2021-07-05,130,9730
2713,5000,2021-02-23,80,9630
489,9500,2020-12-28,146,375
1481,7500,2021-10-28,133,230
2082,3000,2021-06-28,118,11208
2341,5000,2021-04-29,19,498
1239,3000,2021-11-16,11,11208
907,4000,2021-09-20,54,549
2639,7000,2021-07-15,12,26758
1017,5000,2021-07-13,143,18
3463,4000,2021-08-24,100,74
816,6500,2021-06-21,40,9730
3306,5000,2021-08-20,130,239
2915,8000,2021-09-24,69,20
3029,5000,2021-12-22,44,18
802,5000,2021-09-09,137,2031
2170,3000,2021-04-01,149,11208
2423,8000,2020-12-14,36,20
924,5000,2021-08-08,54,239
2796,6500,2020-06-18,10,126
2180,3000,2021-04-11,149,11208
952,5500,2021-05-20,93,17000
2752,9500,2020-09-16,80,76
320,6500,2021-05-24,97,126
916,5000,2020-08-12,54,239
1129,3500,2020-08-30,23,6036
2476,9500,2020-06-11,36,375
899,4000,2021-01-20,54,549
1448,6500,2021-11-18,27,9730
2833,5000,2021-09-28,119,2031
1354,3500,2021-04-25,120,6036
2408,5500,2021-02-22,38,1070
3366,3500,2020-10-16,135,6036
1465,6500,2021-02-21,133,9730
2756,9500,2021-01-16,80,76
285,7500,2021-01-20,97,230
1736,4500,2020-09-17,128,7334
2257,5000,2020-12-19,35,9630
1964,9500,2021-12-02,85,731
664,5000,2021-01-30,125,5503
1978,5000,2021-01-15,90,2031
6,4000,2021-06-21,102,74
1979,5000,2021-02-15,90,2031
462,9500,2020-12-16,146,76
626,6500,2021-10-19,125,9730
2588,5000,2021-03-19,86,18
3473,4000,2021-08-16,100,549
1572,6500,2021-08-09,64,1068
1670,3000,2021-08-11,47,11208
3359,4500,2020-10-30,135,7334
2890,6500,2021-02-13,45,126
1445,6500,2021-08-18,27,9730
891,8000,2021-07-11,54,20
1928,7500,2021-09-11,28,230
1737,4500,2020-10-17,128,7334
1439,6500,2021-02-18,27,9730
2067,6500,2021-06-19,123,1068
2049,8000,2021-11-05,123,493
1663,3000,2021-08-04,47,11208
2650,4000,2020-10-17,12,74
1529,3000,2021-02-19,64,11208
3021,5000,2021-04-22,44,18
2661,8000,2021-03-05,139,20
99,5000,2021-09-05,145,5503
211,5500,2021-04-21,122,1070
639,5000,2021-10-27,125,2031
842,8000,2020-03-09,40,20
1596,9500,2020-04-07,150,76
2735,4000,2021-03-14,80,74
2432,8000,2021-09-14,36,20
2487,9500,2021-06-10,36,375
1804,6500,2021-12-25,87,1068
123,8000,2021-09-15,104,20
3073,6500,2021-03-13,138,9730
721,5000,2021-11-26,89,5503
2937,4500,2020-01-09,144,7334
950,5000,2021-11-23,112,9630
1591,5000,2021-11-08,150,498
2044,8000,2020-11-12,123,493
2629,7000,2020-09-15,12,26758
546,5500,2021-10-21,99,17000
407,5000,2021-05-04,107,18
1047,6500,2020-10-19,79,126
636,5000,2021-07-27,125,2031
2319,7000,2021-01-09,136,26758
562,5000,2021-06-25,99,18
2554,9500,2021-07-28,134,76
2733,9500,2021-11-11,80,375
966,7000,2021-09-26,93,26758
3088,6500,2021-08-24,113,126
322,6500,2021-07-24,97,126
2273,6500,2020-08-18,84,9730
109,8000,2020-07-15,104,20
2706,5000,2021-11-13,139,498
1518,5500,2021-09-30,64,17000
2072,6500,2021-11-19,123,1068
1360,3500,2021-10-25,120,6036
235,7000,2021-11-05,9,26758
852,8000,2021-03-07,40,20
581,6500,2021-03-28,99,1384
993,4000,2021-09-14,143,74
1202,5500,2021-03-22,81,17000
3314,5000,2020-11-20,130,2031
975,5000,2021-01-30,143,5503
3110,5000,2021-09-20,78,498
2518,3000,2020-07-28,134,11208
1046,6500,2020-09-19,79,126
1686,7500,2021-11-27,47,230
881,7500,2021-10-17,40,230
2167,3500,2021-12-14,88,6036
73,5000,2021-08-11,22,2031
1510,9500,2021-06-18,124,731
3079,6500,2020-11-24,113,126
1187,4000,2021-08-27,110,549
1625,6500,2021-04-14,150,1068
2892,6500,2021-04-13,45,126
3455,4000,2020-12-24,100,74
496,9500,2021-07-28,146,375
1728,3000,2021-08-10,128,11208
1282,6500,2020-05-07,117,126
380,5500,2021-07-25,107,17000
1792,3000,2021-05-12,111,11208
2883,4000,2021-07-23,147,74
1653,3000,2020-08-06,47,11208
1436,6500,2020-11-18,27,9730
1011,5000,2021-01-13,143,18
3196,5000,2021-08-16,129,5503
1838,4000,2021-02-03,82,549
2412,5500,2021-06-22,38,1070
355,9500,2021-01-09,116,731
2954,5500,2021-07-28,144,1070
1644,4000,2021-09-25,141,74
1937,9500,2021-04-19,85,375
3257,5000,2021-12-14,129,239
122,8000,2021-08-15,104,20
2379,4000,2020-08-26,38,74
2480,9500,2021-06-03,36,375
1035,4000,2021-02-18,79,74
2378,9500,2021-12-25,38,731
2544,9500,2021-07-12,134,731
953,5500,2021-06-20,93,17000
452,4000,2021-07-24,146,74
1556,5500,2021-05-12,64,1070
1729,3000,2021-08-11,128,11208
3435,7000,2020-09-21,76,26758
1374,4000,2021-09-24,106,74
1400,8000,2021-12-16,106,493
2977,4500,2021-12-19,46,7334
3030,6500,2021-07-11,44,1384
3288,6500,2021-07-08,130,9730
3027,5000,2021-10-22,44,18
143,5000,2021-04-24,104,498
81,5000,2021-04-28,145,239
1050,6500,2021-01-19,79,126
495,9500,2021-06-28,146,375
577,6500,2020-11-30,99,1384
1987,3000,2020-06-07,123,11208
237,7000,2021-11-07,9,26758
2531,7500,2021-10-12,134,230
1717,3000,2020-08-11,128,11208
2268,5000,2021-11-19,35,9630
1993,3000,2021-06-01,123,11208
2511,5000,2021-08-30,134,5503
3409,5000,2020-10-24,94,18
3083,6500,2021-03-24,113,126
3025,5000,2021-08-22,44,18
272,7000,2021-02-02,97,26758
1950,3000,2020-11-27,85,11208
2763,9500,2021-08-16,80,76
1078,5500,2020-09-12,148,1070
2080,3000,2021-04-28,118,11208
1574,6500,2021-08-11,64,1068
1099,5000,2021-03-14,148,239
1690,4500,2020-06-12,47,7334
387,4000,2020-10-11,107,74
207,5500,2020-12-21,122,1070
190,3000,2020-11-09,122,11208
1854,6500,2021-05-07,83,9730
678,6500,2021-04-15,77,126
306,9500,2021-04-02,97,375
948,5000,2020-11-19,112,498
3141,9500,2021-06-02,129,375
865,4000,2021-06-26,40,549
558,5000,2021-02-25,99,18
2177,3000,2021-04-08,149,11208
2710,5000,2020-11-23,80,9630
2804,6500,2021-02-18,10,126
3326,5000,2021-11-20,130,2031
1166,9500,2021-03-20,110,375
2202,9500,2021-01-22,92,375
2318,6500,2021-12-18,136,126
995,4000,2021-11-14,143,74
1464,6500,2021-01-21,133,9730
3019,5500,2021-11-17,44,1070
2686,4500,2021-01-11,139,7334
1067,8500,2021-07-16,41,1074
189,5000,2021-09-12,122,9630
1089,5500,2021-09-11,148,1070
1042,4000,2021-09-18,79,74
236,7000,2021-11-06,9,26758
1036,4000,2021-03-18,79,74
239,7000,2021-11-09,9,26758
36,6500,2021-11-10,22,1384
2899,6500,2021-11-13,45,126
785,5000,2020-01-12,96,239
625,6500,2021-09-19,125,9730
250,6500,2021-12-14,9,126
41,6500,2020-11-28,22,9730
3251,5000,2021-06-14,129,239
2376,5000,2021-04-30,38,9630
2624,6500,2021-10-12,86,1384
2508,5000,2021-05-31,134,5503
1373,9500,2021-06-12,120,731
42,6500,2020-12-28,22,9730
2217,5000,2021-02-15,35,18
921,5000,2021-08-05,54,239
2732,9500,2021-11-10,80,375
2370,5000,2021-08-08,91,18
1902,8000,2021-10-09,28,20
2903,4500,2021-08-25,45,7334
1142,3500,2021-09-28,23,6036
1707,9500,2021-05-09,47,375
2377,9500,2021-11-25,38,731
3124,8000,2021-01-11,78,20
1521,7500,2021-01-25,64,230
800,5000,2021-09-07,137,2031
1144,3500,2021-11-28,23,6036
2399,5500,2020-05-22,38,1070
2621,6500,2021-10-09,86,1384
384,4000,2020-10-08,107,74
2722,9500,2020-11-12,80,375
202,5500,2020-07-21,122,1070
3206,6500,2020-10-08,129,1068
328,8000,2020-11-27,108,20
2777,3000,2021-04-28,80,11208
475,5000,2020-10-31,146,5503
3008,5000,2021-10-11,46,9630
1735,4500,2020-08-17,128,7334
3419,5000,2021-12-18,94,9630
3459,4000,2021-04-24,100,74
3468,4000,2021-03-16,100,549
3378,3500,2021-10-16,135,6036
128,6500,2020-05-11,104,126
835,5500,2021-09-23,40,1070
3066,6500,2020-08-13,138,9730
778,5500,2021-09-24,96,17000
1318,5000,2021-11-26,126,5503
3120,8000,2021-01-07,78,20
2466,5500,2021-07-08,36,1070
2106,5000,2021-11-10,118,18
3152,8500,2020-10-10,129,1074
1624,6500,2021-03-14,150,1068
1580,3500,2021-11-05,150,6036
1809,7500,2020-05-09,121,230
3383,5000,2020-11-26,95,2031
327,6500,2021-12-24,97,126
3114,8000,2021-01-01,78,20
956,5500,2021-09-20,93,17000
2929,4000,2021-06-26,144,549
291,7500,2021-07-20,97,230
395,4000,2021-10-07,107,74
1720,3000,2021-08-02,128,11208
3199,5000,2021-11-16,129,5503
1501,5000,2021-12-05,124,2031
1549,5500,2021-05-05,64,1070
2964,4500,2020-11-19,46,7334
667,5000,2021-04-28,125,5503
2025,5000,2020-12-17,123,2031
2155,5000,2021-08-20,88,5503
2512,5000,2021-09-30,134,5503
3273,6500,2021-01-03,130,126
3274,6500,2021-01-04,130,126
3413,5000,2021-06-18,94,9630
1274,9500,2021-05-20,74,731
2772,3000,2020-11-28,80,11208
622,6500,2021-06-19,125,9730
2386,4000,2021-03-26,38,74
1784,3000,2021-05-04,111,11208
2981,5000,2021-04-19,46,498
1163,9500,2020-12-20,110,375
2291,3000,2020-09-12,136,11208
2689,5000,2020-06-13,139,498
519,7000,2020-03-08,127,26758
2158,5000,2021-11-20,88,5503
1544,5500,2020-05-12,64,1070
1857,6500,2021-05-10,83,9730
2005,5000,2020-12-26,123,498
1929,7500,2021-09-12,28,230
2965,4500,2020-12-19,46,7334
725,5000,2021-12-21,89,9630
1739,4500,2020-12-17,128,7334
347,6500,2021-10-23,116,9730
1384,8000,2020-08-16,106,493
184,5000,2021-09-07,122,9630
2171,3000,2021-04-02,149,11208
1899,8000,2021-10-06,28,20
2076,3000,2020-12-28,118,11208
1098,5000,2021-02-14,148,239
1411,5000,2021-01-19,142,9630
1654,3000,2020-08-07,47,11208
1673,7500,2020-10-27,47,230
2620,6500,2021-10-08,86,1384
1276,9500,2021-07-20,74,731
3018,6500,2021-09-12,44,126
1235,3000,2021-07-16,11,11208
267,9500,2021-02-28,109,76
2824,5000,2021-07-25,10,5503
1613,9500,2021-04-12,150,76
2073,6500,2021-12-19,123,1068
2834,5000,2021-10-28,119,2031
1432,8000,2021-11-30,27,493
2976,4500,2021-11-19,46,7334
2038,8000,2020-11-06,123,493
1837,4000,2021-02-02,82,549
2065,6500,2021-04-19,123,1068
3172,4500,2021-10-08,129,7334
1866,6500,2021-06-20,83,126
245,6500,2021-07-14,9,126
487,9500,2020-10-28,146,375
2493,5000,2020-04-10,134,2031
503,5500,2020-07-23,146,1070
2505,5000,2021-04-10,134,2031
713,6500,2020-07-17,89,126
2873,4000,2021-07-02,30,549
2610,6500,2020-10-10,86,1384
3474,4000,2021-09-16,100,549
300,9500,2020-04-08,97,375
1536,3000,2021-09-19,64,11208
544,5500,2021-08-21,99,17000
2874,4000,2021-07-03,30,549
3407,5000,2021-03-11,132,2031
1503,5000,2021-12-07,124,2031
2753,9500,2020-10-16,80,76
2664,8000,2021-03-08,139,20
2122,5000,2021-08-15,118,239
2525,3000,2021-02-28,134,11208
1228,3000,2020-12-16,11,11208
2459,5000,2021-11-23,36,18
2924,4000,2021-01-26,144,549
1322,5000,2021-09-12,126,2031
1169,9500,2021-06-20,110,375
2176,3000,2021-04-07,149,11208
1747,4500,2021-08-17,128,7334
182,5000,2021-09-05,122,9630
409,5000,2021-05-06,107,18
2916,8000,2021-10-24,69,20
2156,5000,2021-09-20,88,5503
2165,3500,2021-10-14,88,6036
2957,5500,2021-10-28,144,1070
2595,5000,2021-10-19,86,18
906,4000,2021-08-20,54,549
2889,6500,2021-01-13,45,126
2842,3500,2021-04-10,119,6036
727,5000,2020-10-18,89,498
595,5000,2020-09-12,125,18
2985,5000,2021-08-19,46,498
901,4000,2021-03-20,54,549
2029,5000,2021-04-17,123,2031
2079,3000,2021-03-28,118,11208
2820,5000,2021-03-25,10,5503
1835,4000,2020-02-12,82,549
2958,5500,2021-11-28,144,1070
1286,6500,2020-05-11,117,126
2027,5000,2021-02-17,123,2031
2598,8500,2021-05-18,86,1074
1669,3000,2021-08-10,47,11208
2663,8000,2021-03-07,139,20
1213,5000,2021-02-05,11,239
1031,4000,2020-10-18,79,74
398,4000,2021-10-10,107,74
1802,6500,2021-10-25,87,1068
2431,8000,2021-08-14,36,20
563,5000,2021-07-25,99,18
2700,5000,2021-05-13,139,498
238,7000,2021-11-08,9,26758
65,5000,2021-08-03,22,2031
1063,9500,2021-12-12,105,731
1788,3000,2021-05-08,111,11208
286,7500,2021-02-20,97,230
2513,5000,2021-10-30,134,5503
1420,4000,2021-03-23,142,549
1341,5000,2021-11-12,120,2031
655,4000,2021-07-24,125,74
752,5000,2021-06-24,96,5503
460,9500,2020-10-16,146,76
935,3000,2021-07-03,112,11208
2607,6500,2020-10-07,86,1384
2119,5000,2021-05-15,118,239
1559,6500,2020-08-08,64,1068
2919,4000,2020-08-26,144,549
154,6500,2021-11-14,115,1384
2599,8500,2021-06-18,86,1074
2828,5000,2021-11-25,10,5503
1372,9500,2021-06-11,120,731
3405,5000,2021-01-11,132,239
542,5500,2021-06-21,99,17000
3038,5000,2021-07-13,98,498
560,5000,2021-04-25,99,18
1761,5500,2021-01-01,111,1070
103,5000,2021-09-09,145,5503
506,5500,2020-10-23,146,1070
2117,5000,2021-03-15,118,239
2286,6500,2021-09-18,84,9730
247,6500,2021-09-14,9,126
733,5000,2021-04-18,89,498
877,7500,2021-06-17,40,230
1552,5500,2021-05-08,64,1070
399,4000,2021-10-11,107,74
724,5000,2021-11-21,89,9630
2917,8000,2021-11-24,69,20
3047,6500,2021-09-18,98,1384
1557,6500,2020-08-06,64,1068
3449,7000,2021-11-21,76,26758
811,7000,2021-08-21,40,26758
1719,3000,2021-08-01,128,11208
1246,5500,2021-07-15,74,17000
2222,5000,2021-07-15,35,18
3005,5000,2021-10-08,46,9630
1550,5500,2021-05-06,64,1070
3105,5000,2021-04-20,78,498
1643,4000,2021-08-25,141,74
106,5000,2021-09-12,145,5503
2868,4000,2020-07-09,30,549
455,4000,2021-10-24,146,74
2858,5500,2021-05-27,30,17000
1409,5000,2020-11-19,142,9630
1635,5000,2021-01-04,141,239
1944,9500,2021-11-19,85,375
529,7000,2021-03-06,127,26758
2453,6500,2021-01-12,36,1384
1568,6500,2021-08-05,64,1068
2274,6500,2020-09-18,84,9730
1796,6500,2021-06-10,111,1384
1277,9500,2021-08-20,74,731
1694,4500,2021-06-04,47,7334
324,6500,2021-09-24,97,126
3107,5000,2021-06-20,78,498
2441,8000,2021-08-10,36,493
2418,5500,2021-12-22,38,1070
2330,8000,2021-05-15,136,493
175,4000,2021-11-16,122,549
2625,7000,2020-05-15,12,26758
914,5000,2020-08-10,54,239
1178,8000,2021-05-17,110,493
1985,9500,2021-11-24,90,375
1640,5000,2021-01-09,141,239
3198,5000,2021-10-16,129,5503
52,6500,2021-10-28,22,9730
965,7000,2021-08-26,93,26758
1425,4000,2021-08-23,142,549
2472,9500,2020-06-07,36,375
2016,5000,2021-11-26,123,498
2714,8000,2021-05-31,80,20
3265,6500,2020-01-07,130,126
1975,7500,2021-03-21,85,230
1965,9500,2021-12-03,85,731
2468,5500,2021-07-10,36,1070
369,5500,2021-06-28,116,1070
3176,4500,2021-10-12,129,7334
301,9500,2020-04-09,97,375
1146,7500,2021-08-14,110,230
298,9500,2020-04-06,97,375
1343,7000,2021-02-10,120,26758
1642,5000,2021-01-11,141,239
3084,6500,2021-04-24,113,126
768,5500,2020-11-24,96,17000
1656,3000,2020-08-09,47,11208
555,5000,2020-11-25,99,18
2020,5000,2020-07-17,123,2031
3386,5000,2021-02-26,95,2031
2715,8000,2021-06-30,80,20
1149,5000,2020-11-05,110,9630
1752,5000,2021-06-05,114,239
1339,8000,2021-10-11,120,493
1087,5500,2021-09-09,148,1070
1237,3000,2021-09-16,11,11208
1827,9500,2021-06-17,121,76
841,8000,2020-03-08,40,20
161,3000,2021-09-26,115,11208
1023,7000,2021-02-12,79,26758
437,6500,2021-02-04,101,9730
2923,4000,2020-12-26,144,549
256,6500,2021-07-16,109,1384
439,6500,2021-02-06,101,9730
3370,3500,2021-02-16,135,6036
875,7500,2021-04-17,40,230
1502,5000,2021-12-06,124,2031
1587,3500,2021-11-12,150,6036
1132,3500,2020-11-30,23,6036
3086,6500,2021-06-24,113,126
1888,8000,2020-10-07,28,20
878,7500,2021-07-17,40,230
551,5000,2020-07-25,99,18
1513,9500,2021-09-18,124,731
954,5500,2021-07-20,93,17000
2327,8000,2021-02-15,136,493
1104,5000,2021-11-08,148,2031
3403,5000,2021-01-09,132,239
1008,5000,2020-10-13,143,18
2081,3000,2021-05-28,118,11208
3319,5000,2021-04-20,130,2031
2656,4000,2021-04-17,12,74
1122,9500,2021-08-09,23,375
2830,5000,2021-06-28,119,2031
717,8000,2021-03-11,89,20
1821,7500,2021-05-09,121,230
861,5000,2021-11-28,40,498
3131,7000,2021-08-13,140,26758
3397,5000,2021-01-03,132,239
335,8000,2021-06-27,108,20
1705,9500,2021-05-07,47,375
195,3000,2021-11-02,122,11208
2578,9500,2021-11-12,131,731
